"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2007","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","134.9",""
"CENSUS","2007","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","69.7",""
"CENSUS","2007","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","92.4",""
"CENSUS","2007","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","179.9",""
"CENSUS","2007","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","176.1",""
"CENSUS","2007","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","155.1",""
"CENSUS","2007","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","165.9",""
"CENSUS","2007","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","182.2",""
"CENSUS","2007","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","177.8",""
"CENSUS","2007","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","57.8",""
"CENSUS","2007","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","129",""
"CENSUS","2007","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","164.3",""
"CENSUS","2007","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","70.4",""
"CENSUS","2007","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","113.8",""
"CENSUS","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","71.2",""
"CENSUS","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","167.6",""
"CENSUS","2007","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","92.3",""
"CENSUS","2007","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","112.2",""
"CENSUS","2007","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40.1",""
"CENSUS","2007","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","172.9",""
"CENSUS","2007","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","171.8",""
"CENSUS","2007","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","170.9",""
"CENSUS","2007","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","146",""
"CENSUS","2007","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","150.1",""
"CENSUS","2007","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","156.1",""
"CENSUS","2007","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","114",""
"CENSUS","2007","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","166",""
"CENSUS","2007","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","152.8",""
"CENSUS","2007","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","192",""
"CENSUS","2007","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","103.1",""
"CENSUS","2007","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","141.8",""
"CENSUS","2007","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","163.9",""
"CENSUS","2007","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","125.9",""
"CENSUS","2007","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","138.2",""
"CENSUS","2007","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","171.9",""
"CENSUS","2007","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","150.9",""
"CENSUS","2007","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","159.9",""
"CENSUS","2007","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","128.2",""
"CENSUS","2007","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","164.7",""
"CENSUS","2007","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","92.2",""
"CENSUS","2007","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","121.3",""
"CENSUS","2007","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","155.9",""
"CENSUS","2007","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","120.8",""
"CENSUS","2007","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","125",""
"CENSUS","2007","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","152.1",""
"CENSUS","2007","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","146.5",""
"CENSUS","2007","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","137.7",""
"CENSUS","2007","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","178.3",""
"CENSUS","2007","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","119.1",""
"CENSUS","2007","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","161.9",""
"CENSUS","2007","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","169.2",""
"CENSUS","2007","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","129.4",""
"CENSUS","2007","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","152.9",""
"CENSUS","2007","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","150.2",""
"CENSUS","2007","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","48.4",""
"CENSUS","2007","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","117.3",""
"CENSUS","2007","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","174.1",""
"CENSUS","2007","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","119.3",""
"CENSUS","2007","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","158.3",""
"CENSUS","2007","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","154.7",""
"CENSUS","2007","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","10",""
"CENSUS","2007","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","123.4",""
"CENSUS","2007","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","163.4",""
"CENSUS","2007","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","122.4",""
"CENSUS","2007","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","127.6",""
"CENSUS","2007","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","187.3",""
"CENSUS","2007","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40",""
"CENSUS","2007","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","149.6",""
"CENSUS","2007","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","140.7",""
"CENSUS","2007","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","129.4",""
"CENSUS","2007","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","139.7",""
"CENSUS","2007","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","116.7",""
"CENSUS","2007","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","101.4",""
"CENSUS","2007","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","104.7",""
"CENSUS","2007","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","147.4",""
"CENSUS","2007","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","115.6",""
"CENSUS","2007","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","129.1",""
"CENSUS","2007","YEAR","","STATE","OHIO","39","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","STATE","OHIO","39","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","145.9",""
"CENSUS","2007","YEAR","","STATE","OHIO","39","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2007","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","192.1",""
"CENSUS","2007","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","111.7",""
"CENSUS","2007","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","147.4",""
"CENSUS","2007","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","199.7",""
"CENSUS","2007","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","88.8",""
"CENSUS","2007","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","162.9",""
"CENSUS","2007","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","163.3",""
"CENSUS","2007","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","121.3",""
"CENSUS","2007","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","116.1",""
"CENSUS","2007","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","78.2",""
"CENSUS","2007","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","120.6",""
"CENSUS","2007","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","89",""
"CENSUS","2007","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","108.9",""
"CENSUS","2007","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","143.2",""
"CENSUS","2007","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","113.8",""
"CENSUS","2007","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","135.6",""
"CENSUS","2007","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","146.4",""
"CENSUS","2007","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","104.4",""
"CENSUS","2007","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","139.3",""
"CENSUS","2007","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","205.7",""
"CENSUS","2007","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","102.6",""
"CENSUS","2007","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","149.9",""
"CENSUS","2007","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","152.1",""
"CENSUS","2007","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","144.2",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","84.7",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","83",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","112.5",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CORN","CORN, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED"," (D)",""
